REGIÃO_BARREIRO,REGIÃO_CENTRO-SUL,REGIÃO_DESCONHECIDO,REGIÃO_LESTE,REGIÃO_NORDESTE,REGIÃO_NOROESTE,REGIÃO_NORTE,REGIÃO_OESTE,REGIÃO_PAMPULHA,REGIÃO_VENDA NOVA,ANO_VENCIMENTO,MES_VENCIMENTO,TRIMESTRE,VALOR_FATURA_lag1,VALOR_FATURA_lag2
False,False,False,False,False,False,False,True,False,False,2022,4,2,49.13,43.0
False,False,False,True,False,False,False,False,False,False,2023,9,3,1883.83,1883.75
False,False,True,False,False,False,False,False,False,False,2023,7,3,32.39,32.39
False,False,False,False,False,True,False,False,False,False,2022,4,2,48.94,24.64
False,True,False,False,False,False,False,False,False,False,2024,3,1,342.24,390.13
False,False,True,False,False,False,False,False,False,False,2022,5,2,2634.41,1110.86
False,False,True,False,False,False,False,False,False,False,2024,2,1,2282.16,2682.22
False,True,False,False,False,False,False,False,False,False,2024,10,4,99.13,90.14
False,False,False,False,True,False,False,False,False,False,2023,9,3,86.7,86.67
False,False,True,False,False,False,False,False,False,False,2022,6,2,27.98,24.24
False,False,False,True,False,False,False,False,False,False,2024,12,4,69.34,62.51
False,False,False,False,False,True,False,False,False,False,2022,12,4,31.72,31.78
False,False,False,False,False,False,False,False,False,True,2024,1,1,66.37,266.35
False,False,False,False,False,False,False,False,False,True,2022,4,2,150.03,123.75
False,True,False,False,False,False,False,False,False,False,2022,11,4,339.03,361.28
False,True,False,False,False,False,False,False,False,False,2024,5,2,1089.11,1062.49
False,True,False,False,False,False,False,False,False,False,2024,11,4,63.44,85.88
False,False,False,False,False,False,True,False,False,False,2023,11,4,2503.32,2852.23
False,False,False,False,False,True,False,False,False,False,2022,11,4,24.24,24.24
False,False,False,False,False,False,True,False,False,False,2023,4,2,48.93,92.81
False,False,False,True,False,False,False,False,False,False,2024,11,4,1511.52,338.51
False,False,True,False,False,False,False,False,False,False,2022,12,4,3557.42,1430.01
True,False,False,False,False,False,False,False,False,False,2024,1,1,1054.67,762.75
False,False,True,False,False,False,False,False,False,False,2024,6,2,125.65,2075.13
False,False,False,True,False,False,False,False,False,False,2024,12,4,85.73,85.73
False,False,True,False,False,False,False,False,False,False,2024,11,4,1664.94,1089.18
False,False,False,False,False,False,False,False,True,False,2022,7,3,27.98,27.98
True,False,False,False,False,False,False,False,False,False,2022,10,4,687.0,726.99
False,False,False,False,False,False,False,True,False,False,2023,7,3,120.33,56.35
False,False,False,False,False,False,False,False,True,False,2022,7,3,184.49,110.4
False,False,False,False,False,False,False,True,False,False,2023,9,3,3092.68,3137.41
False,True,False,False,False,False,False,False,False,False,2023,6,2,56.34,117.2
False,False,True,False,False,False,False,False,False,False,2024,10,4,293.79,407.75
False,False,False,False,False,False,False,False,True,False,2024,5,2,695.68,597.04
False,False,False,False,False,True,False,False,False,False,2023,12,4,978.1,1441.54
False,False,False,False,False,False,False,False,True,False,2023,4,2,1374.91,665.04
False,False,False,False,False,False,True,False,False,False,2023,12,4,1109.35,888.56
False,False,True,False,False,False,False,False,False,False,2023,6,2,748.29,771.44
False,False,False,False,False,True,False,False,False,False,2022,9,3,62.22,74.91
False,True,False,False,False,False,False,False,False,False,2023,4,2,82.15,78.51
False,False,False,False,False,False,True,False,False,False,2023,3,1,3591.77,1531.6
False,False,False,False,False,False,False,True,False,False,2024,9,3,636.0,973.03
False,False,False,False,False,False,False,False,True,False,2024,11,4,99.35,731.57
False,False,False,False,False,False,False,True,False,False,2023,3,1,26.88,281.17
False,False,False,False,False,False,False,False,False,True,2024,9,3,32.11,768.3
False,False,True,False,False,False,False,False,False,False,2023,7,3,37.95,33.98
False,False,False,False,False,True,False,False,False,False,2022,10,4,24.24,28.0
False,False,True,False,False,False,False,False,False,False,2023,7,3,887.25,601.86
False,False,True,False,False,False,False,False,False,False,2022,6,2,707.87,355.11
False,False,False,False,False,False,False,False,False,True,2024,2,1,2743.17,4264.7
False,False,False,False,False,False,False,True,False,False,2024,10,4,361.24,933.64
False,False,False,False,False,True,False,False,False,False,2022,12,4,18.91,24.24
False,True,False,False,False,False,False,False,False,False,2022,12,4,747.61,867.62
False,False,True,False,False,False,False,False,False,False,2023,1,1,2862.39,4244.12
False,True,False,False,False,False,False,False,False,False,2022,10,4,24.24,27.98
False,False,False,False,False,False,False,True,False,False,2023,9,3,136.28,150.59
False,False,True,False,False,False,False,False,False,False,2023,3,1,374.68,1573.1
False,False,False,False,False,False,False,True,False,False,2024,8,3,1087.3,1102.08
False,False,False,False,False,False,False,True,False,False,2023,6,2,32.39,32.39
True,False,False,False,False,False,False,False,False,False,2022,12,4,17.94,17.94
False,False,True,False,False,False,False,False,False,False,2024,3,1,687.33,676.44
True,False,False,False,False,False,False,False,False,False,2022,8,3,1569.2,587.84
False,False,False,False,True,False,False,False,False,False,2024,12,4,661.16,140.71
False,False,False,False,False,False,False,False,True,False,2023,6,2,32.39,32.39
False,False,True,False,False,False,False,False,False,False,2024,1,1,3607.78,3453.25
False,False,False,False,False,False,False,True,False,False,2022,9,3,24.24,24.24
False,True,False,False,False,False,False,False,False,False,2022,4,2,337.45,309.02
False,False,False,False,True,False,False,False,False,False,2024,8,3,517.36,447.6
False,True,False,False,False,False,False,False,False,False,2022,9,3,78.78,86.32
False,False,True,False,False,False,False,False,False,False,2024,9,3,49.49,49.52
False,False,True,False,False,False,False,False,False,False,2024,1,1,4093.99,4023.67
False,False,True,False,False,False,False,False,False,False,2022,11,4,337.63,327.57
False,False,True,False,False,False,False,False,False,False,2024,1,1,26.87,26.87
False,False,True,False,False,False,False,False,False,False,2023,3,1,67.62,163.67
False,False,True,False,False,False,False,False,False,False,2022,9,3,987.97,826.38
False,True,False,False,False,False,False,False,False,False,2022,5,2,24.24,24.28
False,False,False,False,False,True,False,False,False,False,2023,1,1,28.0,28.0
False,False,False,False,False,False,False,True,False,False,2022,12,4,370.94,55.22
True,False,False,False,False,False,False,False,False,False,2023,12,4,888.96,690.02
False,False,False,False,False,False,False,True,False,False,2024,11,4,542.3,835.88
False,False,False,False,False,False,False,False,False,True,2022,5,2,988.47,849.65
False,False,True,False,False,False,False,False,False,False,2023,12,4,1839.24,1308.98
False,True,False,False,False,False,False,False,False,False,2024,9,3,49.29,566.17
False,False,True,False,False,False,False,False,False,False,2024,7,3,119.33,108.31
False,True,False,False,False,False,False,False,False,False,2023,6,2,3140.42,3743.04
False,False,True,False,False,False,False,False,False,False,2022,10,4,93.84,93.9
False,False,True,False,False,False,False,False,False,False,2022,5,2,48.71,48.71
False,True,False,False,False,False,False,False,False,False,2023,11,4,299.07,267.4
False,False,True,False,False,False,False,False,False,False,2022,7,3,42.62,1147.77
False,False,True,False,False,False,False,False,False,False,2022,6,2,24.24,24.24
False,False,True,False,False,False,False,False,False,False,2022,12,4,3717.73,2756.42
False,False,False,False,False,True,False,False,False,False,2024,2,1,86.7,95.04
False,True,False,False,False,False,False,False,False,False,2022,6,2,1386.75,843.72
False,False,True,False,False,False,False,False,False,False,2023,9,3,252.09,252.07
False,False,True,False,False,False,False,False,False,False,2024,11,4,3034.49,1991.67
False,False,False,True,False,False,False,False,False,False,2024,1,1,223.1,237.56
False,True,False,False,False,False,False,False,False,False,2022,7,3,56.5,49.63
False,False,True,False,False,False,False,False,False,False,2022,8,3,24.24,24.26
False,False,True,False,False,False,False,False,False,False,2023,3,1,66.39,419.11
False,False,False,False,False,False,True,False,False,False,2022,10,4,606.78,606.88
False,False,True,False,False,False,False,False,False,False,2024,5,2,24.11,27.82
False,False,False,False,False,True,False,False,False,False,2022,4,2,59.87,39.2
False,False,True,False,False,False,False,False,False,False,2022,5,2,176.53,338.39
False,False,True,False,False,False,False,False,False,False,2023,3,1,176.3,113.81
True,False,False,False,False,False,False,False,False,False,2024,3,1,774.65,890.19
False,True,False,False,False,False,False,False,False,False,2022,6,2,741.35,289.7
False,True,False,False,False,False,False,False,False,False,2023,8,3,194.27,296.57
False,False,False,False,False,False,False,False,True,False,2022,12,4,2091.91,2393.63
False,False,False,False,False,True,False,False,False,False,2023,2,1,1389.46,1509.68
False,False,True,False,False,False,False,False,False,False,2022,8,3,327.11,299.36
False,False,True,False,False,False,False,False,False,False,2024,10,4,48.51,63.34
False,False,False,False,False,True,False,False,False,False,2022,6,2,24.24,27.98
True,False,False,False,False,False,False,False,False,False,2023,1,1,130.14,3801.28
False,False,True,False,False,False,False,False,False,False,2023,5,2,896.47,114.6
False,True,False,False,False,False,False,False,False,False,2024,4,2,141.8,128.36
False,False,True,False,False,False,False,False,False,False,2022,11,4,17.94,17.94
False,False,True,False,False,False,False,False,False,False,2023,5,2,1421.46,887.74
False,False,True,False,False,False,False,False,False,False,2022,6,2,1850.21,1809.47
False,False,True,False,False,False,False,False,False,False,2023,10,4,31.41,30.83
False,True,False,False,False,False,False,False,False,False,2023,12,4,86.5,86.56
False,True,False,False,False,False,False,False,False,False,2023,3,1,28.0,28.0
False,False,False,False,False,False,False,False,True,False,2023,12,4,3901.12,797.38
False,False,True,False,False,False,False,False,False,False,2024,7,3,217.08,292.77
False,False,True,False,False,False,False,False,False,False,2023,8,3,4208.61,4421.9
False,True,False,False,False,False,False,False,False,False,2024,7,3,27.83,27.83
False,True,False,False,False,False,False,False,False,False,2023,2,1,344.88,310.32
False,False,True,False,False,False,False,False,False,False,2022,10,4,242.07,321.51
False,False,True,False,False,False,False,False,False,False,2023,8,3,2369.9,2605.58
False,True,False,False,False,False,False,False,False,False,2022,5,2,1170.13,1470.24
False,True,False,False,False,False,False,False,False,False,2024,1,1,26.7,26.69
False,True,False,False,False,False,False,False,False,False,2023,10,4,29.8,153.32
False,False,False,False,False,False,False,False,False,True,2023,12,4,47.85,1286.93
False,False,False,True,False,False,False,False,False,False,2023,8,3,47.39,45.46
False,False,True,False,False,False,False,False,False,False,2022,4,2,404.97,388.44
False,False,True,False,False,False,False,False,False,False,2023,11,4,3958.33,3166.12
False,False,False,False,False,True,False,False,False,False,2024,5,2,1110.46,972.42
False,True,False,False,False,False,False,False,False,False,2024,5,2,309.93,308.86
False,True,False,False,False,False,False,False,False,False,2022,8,3,27.98,24.26
False,False,True,False,False,False,False,False,False,False,2023,3,1,1189.62,1792.11
False,False,False,False,False,True,False,False,False,False,2022,12,4,3479.13,4082.86
False,False,True,False,False,False,False,False,False,False,2024,9,3,566.17,202.13
False,False,False,False,True,False,False,False,False,False,2023,9,3,2038.53,55.55
False,False,False,False,False,True,False,False,False,False,2022,5,2,1446.42,1469.27
False,True,False,False,False,False,False,False,False,False,2024,9,3,48.51,48.66
False,False,True,False,False,False,False,False,False,False,2024,2,1,30.92,34.95
False,False,False,False,False,False,False,True,False,False,2024,11,4,32.15,32.15
False,True,False,False,False,False,False,False,False,False,2024,6,2,40.75,40.75
False,False,True,False,False,False,False,False,False,False,2023,11,4,47.38,44.17
True,False,False,False,False,False,False,False,False,False,2024,1,1,208.74,194.34
False,False,False,False,False,False,False,False,False,True,2022,7,3,55.32,48.71
False,False,False,False,False,False,False,False,False,True,2024,12,4,1092.41,1987.52
False,False,True,False,False,False,False,False,False,False,2022,12,4,27.98,24.26
False,False,False,False,False,True,False,False,False,False,2023,11,4,26.69,27.28
False,False,True,False,False,False,False,False,False,False,2022,5,2,338.12,338.23
False,False,True,False,False,False,False,False,False,False,2024,9,3,616.64,1023.37
False,False,True,False,False,False,False,False,False,False,2023,11,4,602.2,601.78
True,False,False,False,False,False,False,False,False,False,2022,8,3,1128.64,1208.83
False,False,False,False,False,False,True,False,False,False,2024,3,1,169.28,104.17
False,False,False,False,False,False,True,False,False,False,2023,11,4,62.18,1757.53
False,True,False,False,False,False,False,False,False,False,2024,11,4,3418.64,4007.74
False,True,False,False,False,False,False,False,False,False,2023,5,2,41.09,41.09
False,False,True,False,False,False,False,False,False,False,2023,2,1,24.36,31.89
